epoch,global_step,step,tr/batches_p_sec,tr/grad_abs_ave,tr/grad_ave,tr/grad_max,tr/learning_rate,tr/loss,tr/loss_is_nan,tr/loss_ml,tr/output_abs_ave,tr/output_ave,tr/output_max,tr/output_std,tr/time_p_batch,val/angular_ave_max_error,val/angular_ave_max_error_std,val/angular_error,val/angular_error_std,val/ave_model_runtime,val/joint_limits_exceeded,val/l2_ave_max_error,val/l2_ave_max_error_std,val/l2_error,val/l2_error_std,val/self_collisions,val_clamped/angular_ave_max_error,val_clamped/angular_ave_max_error_std,val_clamped/angular_error,val_clamped/angular_error_std,val_clamped/joint_limits_exceeded,val_clamped/l2_ave_max_error,val_clamped/l2_ave_max_error_std,val_clamped/l2_error,val_clamped/l2_error_std,val_clamped/self_collisions
,,4500,,,,,,,,,,,,,,2.967504119873047,0.1777202467824747,1.0192360877990723,1.0192360877990723,0.006079819202423096,27.87,0.821910490244627,0.258832821820414,0.18920424580574036,0.17719949781894684,0.08,2.959771614074707,0.19306183136193064,1.0147746801376343,1.0147746801376343,0.0,0.7954704476892949,0.25280206437856956,0.18937420845031738,0.1750323623418808,0.05
0,4500.0,4499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4500,104.72669163545568,,,,0.0001,-23.691024780273438,0,-23.691024780273438,0.7315887808799744,-0.1291220486164093,3.276211738586426,0.9184710383415222,0.009548664093017578,,,,,,,,,,,,,,,,,,,,,
,,4500,,0.10416521968227244,-0.033009792609315504,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4525,121.83889615105302,,,,0.0001,-23.288776397705078,0,-23.288776397705078,0.8617186546325684,-0.013935044407844543,4.110068321228027,1.0860121250152588,0.008207559585571289,,,,,,,,,,,,,,,,,,,,,
,,4525,,0.11237586115203158,-0.022891441629711313,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4550,132.22066704495302,,,,0.0001,-23.608434677124023,0,-23.608434677124023,0.7776663899421692,-0.03290003165602684,3.3547680377960205,0.9728679656982422,0.007563114166259766,,,,,,,,,,,,,,,,,,,,,
,,4550,,0.09800328320125118,-0.010762236593961916,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4575,114.84007337841908,,,,0.0001,-23.47933578491211,0,-23.47933578491211,0.8053531050682068,-0.04160584136843681,4.229480266571045,1.0141433477401733,0.008707761764526367,,,,,,,,,,,,,,,,,,,,,
,,4575,,0.10689867736558274,-0.00589594893805175,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4600,,,,,,,,,,,,,,2.994947938919067,0.15178074078632403,1.0108933448791504,1.0108933448791504,0.005941951274871826,24.88,0.8235274609923363,0.2859817722596492,0.1893479973077774,0.18019172549247742,0.06999999999999999,2.9974422597885133,0.15963343821259704,1.0078645944595337,1.0078645944595337,0.0,0.8114497542381287,0.28387491283189975,0.19130641222000122,0.18002739548683167,0.05
0,4600.0,4599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4600,86.43415900754235,,,,0.0001,-23.77302360534668,0,-23.77302360534668,0.8382070660591125,-0.05134608969092369,3.7741241455078125,1.044948697090149,0.011569499969482422,,,,,,,,,,,,,,,,,,,,,
,,4600,,0.1120790836383397,0.02906938980714102,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4625,148.1301077167579,,,,0.0001,-23.981237411499023,0,-23.981237411499023,0.7774309515953064,0.05574123188853264,4.040739059448242,0.9735104441642761,0.006750822067260742,,,,,,,,,,,,,,,,,,,,,
,,4625,,0.09577862142775,0.009357707466335796,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4650,79.54001365394826,,,,0.0001,-24.02294158935547,0,-24.02294158935547,0.775485634803772,-0.041246771812438965,2.9077486991882324,0.9756237268447876,0.012572288513183594,,,,,,,,,,,,,,,,,,,,,
,,4650,,0.10345374256363964,-0.008442757533458689,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4675,131.05152319950008,,,,0.0001,-23.494407653808594,0,-23.494407653808594,0.7843443155288696,0.03485466539859772,2.9586710929870605,0.9778308272361755,0.007630586624145508,,,,,,,,,,,,,,,,,,,,,
,,4675,,0.10890785797816231,-0.00252993455710356,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4700,,,,,,,,,,,,,,3.009572353363037,0.1330669944598969,1.0148457288742065,1.0148457288742065,0.005947792530059814,24.490000000000002,0.8018762311339378,0.26011145292282983,0.18825426697731018,0.17475903034210205,0.13,3.011503691673279,0.12106296183968966,1.0053324699401855,1.0053324699401855,0.0,0.7919641536474228,0.2575673684026475,0.18974992632865906,0.17443449795246124,0.06
0,4700.0,4699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4700,53.51242663944884,,,,0.0001,-24.19247055053711,0,-24.19247055053711,0.7609419822692871,-0.02532007172703743,3.4771769046783447,0.9668977856636047,0.01868724822998047,,,,,,,,,,,,,,,,,,,,,
,,4700,,0.10642332192992399,-0.008967569711303488,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4725,119.68679374500628,,,,0.0001,-23.40521240234375,0,-23.40521240234375,0.8029745221138,-0.06458336114883423,4.43301248550415,1.0277063846588135,0.008355140686035156,,,,,,,,,,,,,,,,,,,,,
,,4725,,0.10450499289208892,-0.0053705578198613435,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4750,126.61285356355843,,,,0.0001,-23.797649383544922,0,-23.797649383544922,0.7785914540290833,0.16360314190387726,3.9934446811676025,0.9744632840156555,0.007898092269897461,,,,,,,,,,,,,,,,,,,,,
,,4750,,0.11084694767002172,0.03102700464507624,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4775,116.39528236436797,,,,0.0001,-23.28740692138672,0,-23.28740692138672,0.778097927570343,-0.033894993364810944,3.690402030944824,0.9923329949378967,0.008591413497924805,,,,,,,,,,,,,,,,,,,,,
,,4775,,0.10371885818555408,-0.005365170393512623,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4800,,,,,,,,,,,,,,2.9677531623840334,0.208158564518323,0.9953626990318298,0.9953626990318298,0.00601994514465332,29.060000000000002,0.8081006968021393,0.27934960778417706,0.18308420479297638,0.17203573882579803,0.13,2.971740345954895,0.20466283322906026,0.9929463863372803,0.9929463863372803,0.0,0.7761080418527126,0.27088175196130015,0.18352021276950836,0.17047008872032166,0.06999999999999999
0,4800.0,4799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4800,108.30998063266624,,,,0.0001,-24.562854766845703,0,-24.562854766845703,0.761541485786438,0.013610771857202053,3.216306209564209,0.9511672258377075,0.009232759475708008,,,,,,,,,,,,,,,,,,,,,
,,4800,,0.09807623525224092,-0.00525392552607921,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4825,147.09630357017605,,,,0.0001,-23.516359329223633,0,-23.516359329223633,0.7871947288513184,-0.0465364046394825,3.120985507965088,0.984254777431488,0.006798267364501953,,,,,,,,,,,,,,,,,,,,,
,,4825,,0.1061977476147149,-0.02227604972510259,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4850,117.65888689407541,,,,0.0001,-23.730682373046875,0,-23.730682373046875,0.7994405627250671,0.06227622181177139,3.2595407962799072,1.0120857954025269,0.0084991455078125,,,,,,,,,,,,,,,,,,,,,
,,4850,,0.10460504552429484,0.024523945889342258,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4875,129.99547497288083,,,,0.0001,-24.13690757751465,0,-24.13690757751465,0.7864295840263367,-0.03371228650212288,3.9510865211486816,0.9973746538162231,0.007692575454711914,,,,,,,,,,,,,,,,,,,,,
,,4875,,0.10313251997407254,-0.0403957170231782,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4900,,,,,,,,,,,,,,2.978996419906616,0.1746816848335698,0.9898338913917542,0.9898338913917542,0.005951316356658936,27.37,0.8211591875553131,0.2582124382228513,0.18680773675441742,0.17537793517112732,0.12,2.975764331817627,0.18308668999106972,0.9800196886062622,0.9800196886062622,0.0,0.7969369187951088,0.2589553947655861,0.18623700737953186,0.17276306450366974,0.04
0,4900.0,4899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4900,106.01314326155091,,,,0.0001,-23.181406021118164,0,-23.181406021118164,0.7754007577896118,-0.13565222918987274,3.468160390853882,0.9738121032714844,0.009432792663574219,,,,,,,,,,,,,,,,,,,,,
,,4900,,0.11015485217861472,-0.025564825988702466,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4925,132.98785630489235,,,,0.0001,-23.221677780151367,0,-23.221677780151367,0.8294612765312195,-0.0723525881767273,3.481574773788452,1.03253173828125,0.00751948356628418,,,,,,,,,,,,,,,,,,,,,
,,4925,,0.1120183609925031,-0.020112437142406254,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4950,83.90621749219812,,,,0.0001,-23.67568016052246,0,-23.67568016052246,0.7970368266105652,0.022038696333765984,3.9784579277038574,1.022859811782837,0.011918067932128906,,,,,,,,,,,,,,,,,,,,,
,,4950,,0.11620631125363919,-0.014781654789674784,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4975,99.21476049674749,,,,0.0001,-23.821678161621094,0,-23.821678161621094,0.7689976096153259,-0.03346959874033928,4.504537105560303,0.9817335605621338,0.010079145431518555,,,,,,,,,,,,,,,,,,,,,
,,4975,,0.10205421446820158,-0.015430360971749954,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5000,,,,,,,,,,,,,,2.990256052017212,0.16623833939824853,0.984985888004303,0.984985888004303,0.005833516120910645,26.99,0.8423025976121425,0.2902852910876596,0.1829097718000412,0.17861869931221008,0.06,3.0024243927001955,0.15651442557827752,0.9770947098731995,0.9770947098731995,0.0,0.823799217492342,0.29377267686116804,0.18328870832920074,0.17696097493171692,0.0
0,5000.0,4999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5000,94.8679996381073,,,,0.0001,-23.930585861206055,0,-23.930585861206055,0.8188338279724121,-0.12619072198867798,3.4424996376037598,1.0258839130401611,0.010540962219238281,,,,,,,,,,,,,,,,,,,,,
,,5000,,0.10883282481669691,-0.044890004948647665,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5025,99.64610852418512,,,,0.0001,-24.18828773498535,0,-24.18828773498535,0.7747060656547546,-0.08815218508243561,3.574618101119995,0.9710463881492615,0.010035514831542969,,,,,,,,,,,,,,,,,,,,,
,,5025,,0.10510291921582393,-0.00936579910456222,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5050,115.48829781375626,,,,0.0001,-23.545764923095703,0,-23.545764923095703,0.8564324378967285,0.07914271205663681,4.666994094848633,1.0899842977523804,0.008658885955810547,,,,,,,,,,,,,,,,,,,,,
,,5050,,0.11223230616784956,0.025186130334386547,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5075,90.30690063515986,,,,0.0001,-23.932933807373047,0,-23.932933807373047,0.7846407294273376,-0.0035224638413637877,4.063627243041992,0.9906497597694397,0.01107335090637207,,,,,,,,,,,,,,,,,,,,,
,,5075,,0.10725216596453417,0.015007870908386659,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5100,,,,,,,,,,,,,,2.9882188034057617,0.12801187767923777,0.9399240016937256,0.9399240016937256,0.00605940580368042,26.44,0.8308137395977974,0.27312500519559635,0.18119977414608002,0.17585763335227966,0.1,2.994778232574463,0.1294144407123971,0.9415796399116516,0.9415796399116516,0.0,0.8098506329953671,0.2769694196701909,0.1815492957830429,0.1735575944185257,0.06999999999999999
0,5100.0,5099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5100,98.52954027578754,,,,0.0001,-24.768949508666992,0,-24.768949508666992,0.7655545473098755,0.015254244208335876,3.2437634468078613,0.9671670794487,0.010149240493774414,,,,,,,,,,,,,,,,,,,,,
,,5100,,0.09579227971698856,0.008745011518524729,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5125,115.80397029183578,,,,0.0001,-24.05217170715332,0,-24.05217170715332,0.7667521834373474,-0.11623020470142365,3.4549169540405273,0.955271303653717,0.008635282516479492,,,,,,,,,,,,,,,,,,,,,
,,5125,,0.1097430677061008,-0.01234133922169652,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5150,120.5225137208701,,,,0.0001,-23.855478286743164,0,-23.855478286743164,0.8081540465354919,0.061817266047000885,4.517358303070068,1.010374665260315,0.008297204971313477,,,,,,,,,,,,,,,,,,,,,
,,5150,,0.10608273626818725,0.010985742906693,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5175,130.38746580452624,,,,0.0001,-23.86518096923828,0,-23.86518096923828,0.7892645001411438,0.10303043574094772,4.246870517730713,1.0048017501831055,0.0076694488525390625,,,,,,,,,,,,,,,,,,,,,
,,5175,,0.10332066853576787,0.0005873701498160244,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5200,,,,,,,,,,,,,,2.9675963306427002,0.18245188435103596,0.9645808339118958,0.9645808339118958,0.006036980152130127,28.88,0.8263264095783234,0.258083999433294,0.1814519166946411,0.17598386108875275,0.13,2.9644202041625975,0.186467789210933,0.9578441381454468,0.9578441381454468,0.0,0.8084159398078918,0.255909885774948,0.18211987614631653,0.17461098730564117,0.06
0,5200.0,5199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5200,45.474597220114056,,,,0.0001,-24.02084732055664,0,-24.02084732055664,0.7874337434768677,0.006216023117303848,4.823459625244141,1.0013867616653442,0.021990299224853516,,,,,,,,,,,,,,,,,,,,,
,,5200,,0.11424086509699312,-0.0249551134239141,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5225,109.62061575453453,,,,0.0001,-24.34274673461914,0,-24.34274673461914,0.8065579533576965,-0.09230103343725204,3.7179324626922607,1.0141754150390625,0.009122371673583984,,,,,,,,,,,,,,,,,,,,,
,,5225,,0.10604980674785718,-0.012719149895808357,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5250,148.5340321552518,,,,0.0001,-24.3516845703125,0,-24.3516845703125,0.787871778011322,-0.011970827355980873,3.533461570739746,0.9862497448921204,0.006732463836669922,,,,,,,,,,,,,,,,,,,,,
,,5250,,0.10317684271073328,0.01400688212966609,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5275,103.59375617466904,,,,0.0001,-23.350622177124023,0,-23.350622177124023,0.8037687540054321,0.05816700682044029,3.5731990337371826,1.0215651988983154,0.009653091430664062,,,,,,,,,,,,,,,,,,,,,
,,5275,,0.10782667765276226,0.025841500499330056,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5300,,,,,,,,,,,,,,2.9669512557983397,0.16605236608062446,0.9231298565864563,0.9231298565864563,0.006135711669921875,24.95,0.7873377576470375,0.2784948503524861,0.17554622888565063,0.1744123101234436,0.13999999999999999,2.9780855798721313,0.17513974656160466,0.9229259490966797,0.9229259490966797,0.0,0.7802968943119049,0.2774480481002904,0.17794577777385712,0.17458707094192505,0.08
0,5300.0,5299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5300,93.8113173786625,,,,0.0001,-24.565534591674805,0,-24.565534591674805,0.7816131711006165,-0.07924894243478775,3.4711265563964844,0.9696258902549744,0.01065969467163086,,,,,,,,,,,,,,,,,,,,,
,,5300,,0.09526771222711734,-0.02550128003172721,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5325,85.92948310831575,,,,0.0001,-24.379343032836914,0,-24.379343032836914,0.7897763848304749,0.1175694465637207,3.899930477142334,0.9930816292762756,0.011637449264526367,,,,,,,,,,,,,,,,,,,,,
,,5325,,0.10271800836380862,0.018139518848172997,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5350,100.23908419568387,,,,0.0001,-24.2286434173584,0,-24.2286434173584,0.8145723342895508,0.026641232892870903,3.498284101486206,1.0305088758468628,0.00997614860534668,,,,,,,,,,,,,,,,,,,,,
,,5350,,0.1083887871591287,-0.005104613022889263,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5375,123.61274350888569,,,,0.0001,-23.595993041992188,0,-23.595993041992188,0.8426346778869629,-0.08676812797784805,3.6508328914642334,1.0485957860946655,0.008089780807495117,,,,,,,,,,,,,,,,,,,,,
,,5375,,0.10922094865297065,-0.031277820339859375,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5400,,,,,,,,,,,,,,2.971738939285278,0.16772102835299618,0.9225424528121948,0.9225424528121948,0.006188094615936279,25.290000000000003,0.7654334257543087,0.2909953368207404,0.17056044936180115,0.16570371389389038,0.12,2.976511559486389,0.1690266014258565,0.9233429431915283,0.9233429431915283,0.0,0.7572659124433995,0.2831746280877299,0.17158055305480957,0.1650303602218628,0.08
0,5400.0,5399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5400,90.47442783494036,,,,0.0001,-24.519973754882812,0,-24.519973754882812,0.7520631551742554,0.009123790077865124,3.7523021697998047,0.9593278765678406,0.011052846908569336,,,,,,,,,,,,,,,,,,,,,
,,5400,,0.10737081852024251,0.026813311793906298,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5425,105.9729654614821,,,,0.0001,-23.86651039123535,0,-23.86651039123535,0.7674749493598938,0.02597101405262947,2.8827576637268066,0.9629378318786621,0.009436368942260742,,,,,,,,,,,,,,,,,,,,,
,,5425,,0.10959041801258233,0.020642891677172297,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5450,114.55465122630687,,,,0.0001,-23.93567657470703,0,-23.93567657470703,0.7585941553115845,0.05492695793509483,4.365951061248779,0.9692957401275635,0.00872945785522461,,,,,,,,,,,,,,,,,,,,,
,,5450,,0.10741048088766547,-0.008564880411086051,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5475,142.15570242331808,,,,0.0001,-24.310588836669922,0,-24.310588836669922,0.8009511828422546,0.05596358701586723,3.757453441619873,1.005654215812683,0.0070345401763916016,,,,,,,,,,,,,,,,,,,,,
,,5475,,0.10627686532931573,0.026527399441654016,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5500,,,,,,,,,,,,,,2.9685108518600463,0.1990910873977372,0.9285950064659119,0.9285950064659119,0.006024637222290039,25.990000000000002,0.790953239351511,0.2661935276553615,0.17521066963672638,0.17174892127513885,0.1,2.9534445333480837,0.21004227586512456,0.9273797869682312,0.9273797869682312,0.0,0.7705429407954216,0.26651334445326996,0.1758704036474228,0.17003782093524933,0.08
0,5500.0,5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5500,105.69789829141676,,,,0.0001,-24.15106201171875,0,-24.15106201171875,0.7417391538619995,0.059400636702775955,4.467087745666504,0.940071702003479,0.009460926055908203,,,,,,,,,,,,,,,,,,,,,
,,5500,,0.09675170285163404,-0.016296983586961744,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5525,140.51269681742045,,,,0.0001,-24.131500244140625,0,-24.131500244140625,0.7787060141563416,0.08205710351467133,3.122236967086792,0.979534387588501,0.007116794586181641,,,,,,,,,,,,,,,,,,,,,
,,5525,,0.1088278442277139,0.007567016282365557,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5550,123.84268335892288,,,,0.0001,-24.873992919921875,0,-24.873992919921875,0.7874279022216797,-0.019382214173674583,3.1751549243927,0.9857687950134277,0.008074760437011719,,,,,,,,,,,,,,,,,,,,,
,,5550,,0.10500984185394675,-0.004349004828387848,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5575,116.39528236436797,,,,0.0001,-24.645185470581055,0,-24.645185470581055,0.7577416300773621,-0.03685507923364639,3.2801218032836914,0.9637869000434875,0.008591413497924805,,,,,,,,,,,,,,,,,,,,,
,,5575,,0.10626582687746122,-0.010302755400085553,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5600,,,,,,,,,,,,,,2.9556407594680785,0.1897651134391351,0.9158452153205872,0.9158452153205872,0.006097090244293213,25.83,0.802570426762104,0.2933228732260565,0.17374569177627563,0.17379993200302124,0.18,2.9671810626983643,0.16560710784692048,0.9145603179931641,0.9145603179931641,0.0,0.7863816873729229,0.29378337437505386,0.17523518204689026,0.17341473698616028,0.13
0,5600.0,5599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5600,91.74896642239965,,,,0.0001,-24.164058685302734,0,-24.164058685302734,0.7972904443740845,-0.046791501343250275,4.144720077514648,1.017454743385315,0.01089930534362793,,,,,,,,,,,,,,,,,,,,,
,,5600,,0.11578538779258452,-0.005437858575154071,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5625,120.12899899756552,,,,0.0001,-24.7158203125,0,-24.7158203125,0.7645804286003113,0.05019170045852661,2.829094171524048,0.9514070153236389,0.008324384689331055,,,,,,,,,,,,,,,,,,,,,
,,5625,,0.10527280698215691,-0.010961761428185094,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5650,110.59761628520198,,,,0.0001,-24.504268646240234,0,-24.504268646240234,0.7403454780578613,0.07081403583288193,3.144601583480835,0.9265431761741638,0.009041786193847656,,,,,,,,,,,,,,,,,,,,,
,,5650,,0.10916755939206269,0.0010202824786193314,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5675,111.82425082649034,,,,0.0001,-24.02669906616211,0,-24.02669906616211,0.7205137610435486,-0.1283801645040512,2.526556968688965,0.9117607474327087,0.008942604064941406,,,,,,,,,,,,,,,,,,,,,
,,5675,,0.10879917019625888,0.005380478862160014,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5700,,,,,,,,,,,,,,2.961112370491028,0.15950822186543295,0.9436884522438049,0.9436884522438049,0.006093049049377441,30.349999999999998,0.8161561949551106,0.31135205389765314,0.1792970597743988,0.17960846424102783,0.05,2.9759782695770265,0.1589262483107404,0.9425079822540283,0.9425079822540283,0.0,0.7733792695403099,0.2871273552216265,0.17776718735694885,0.1739043891429901,0.02
0,5700.0,5699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5700,97.2614785270383,,,,0.0001,-24.792142868041992,0,-24.792142868041992,0.7502352595329285,-0.03088567964732647,3.045987367630005,0.9355791807174683,0.010281562805175781,,,,,,,,,,,,,,,,,,,,,
,,5700,,0.10185992527719161,-0.01996858521817302,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5725,136.34692152655873,,,,0.0001,-24.617633819580078,0,-24.617633819580078,0.7893213629722595,-0.000541676941793412,3.054321765899658,0.9880833625793457,0.007334232330322266,,,,,,,,,,,,,,,,,,,,,
,,5725,,0.11583551657334586,0.03272276652410492,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5750,135.98884673994098,,,,0.0001,-24.522579193115234,0,-24.522579193115234,0.8100698590278625,0.015586567111313343,3.2698307037353516,1.0178011655807495,0.007353544235229492,,,,,,,,,,,,,,,,,,,,,
,,5750,,0.10991396465381816,0.03184219438903332,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5775,129.45382716049383,,,,0.0001,-24.123523712158203,0,-24.123523712158203,0.806881844997406,-0.05307114124298096,3.9882895946502686,1.0043975114822388,0.007724761962890625,,,,,,,,,,,,,,,,,,,,,
,,5775,,0.10555675067598713,-0.041623608179141534,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5800,,,,,,,,,,,,,,2.9972331380844115,0.13691407572324302,0.9038387537002563,0.9038387537002563,0.006244480609893799,24.16,0.81850362226367,0.26150462434317423,0.17188206315040588,0.16850018501281738,0.18,2.9922372341156005,0.1357001867395928,0.8974720239639282,0.8974720239639282,0.0,0.8095594073832035,0.2623547306078305,0.1737663298845291,0.16961508989334106,0.04
0,5800.0,5799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5800,100.98726314015362,,,,0.0001,-24.759431838989258,0,-24.759431838989258,0.7803261876106262,0.030794674530625343,3.332770347595215,0.9776163101196289,0.009902238845825195,,,,,,,,,,,,,,,,,,,,,
,,5800,,0.09503174343050584,0.021353180845546643,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5825,116.41466596352937,,,,0.0001,-24.26227569580078,0,-24.26227569580078,0.7461641430854797,0.010209455154836178,3.790816307067871,0.9465481042861938,0.008589982986450195,,,,,,,,,,,,,,,,,,,,,
,,5825,,0.1122934782874836,-0.018485714110989687,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5850,71.26867396180249,,,,0.0001,-25.325363159179688,0,-25.325363159179688,0.786744236946106,-0.0005256198346614838,3.2841758728027344,0.9774649143218994,0.014031410217285156,,,,,,,,,,,,,,,,,,,,,
,,5850,,0.10269539207198856,-0.017966161834247412,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5875,144.98613847696083,,,,0.0001,-25.211872100830078,0,-25.211872100830078,0.7639496922492981,-0.096004918217659,3.7807135581970215,0.9599084258079529,0.0068972110748291016,,,,,,,,,,,,,,,,,,,,,
,,5875,,0.09739797957990959,-0.026616898023277713,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5900,,,,,,,,,,,,,,2.9617898750305174,0.1939879018847339,0.8638603091239929,0.8638603091239929,0.005998239517211914,23.169999999999998,0.7868117821216584,0.25067010948080065,0.1675085723400116,0.16606204211711884,0.02,2.975977773666382,0.16930527935976208,0.871212363243103,0.871212363243103,0.0,0.7791635251045227,0.25302278532125433,0.16994787752628326,0.16621936857700348,0.01
0,5900.0,5899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5900,113.05096897657745,,,,0.0001,-25.42500114440918,0,-25.42500114440918,0.8191108107566833,-0.0825270339846611,3.792942762374878,1.0305092334747314,0.00884556770324707,,,,,,,,,,,,,,,,,,,,,
,,5900,,0.10439389712655611,-0.004266223627491665,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5925,108.63258223258224,,,,0.0001,-24.656044006347656,0,-24.656044006347656,0.839084804058075,0.009322741068899632,3.2735373973846436,1.0454027652740479,0.009205341339111328,,,,,,,,,,,,,,,,,,,,,
,,5925,,0.10736828736738364,-0.008838582296865146,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5950,111.29017193801741,,,,0.0001,-25.067752838134766,0,-25.067752838134766,0.7546839118003845,-0.03362336754798889,3.3615570068359375,0.9635345935821533,0.008985519409179688,,,,,,,,,,,,,,,,,,,,,
,,5950,,0.10088424852362247,0.009972081547383974,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5975,102.01147971592567,,,,0.0001,-25.209836959838867,0,-25.209836959838867,0.7922544479370117,-0.10192301124334335,3.19608736038208,0.9819193482398987,0.009802818298339844,,,,,,,,,,,,,,,,,,,,,
,,5975,,0.11445716657059772,-0.038460214100468924,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6000,,,,,,,,,,,,,,2.91461368560791,0.20842098294754077,0.8898053765296936,0.8898053765296936,0.006073746681213379,25.47,0.7799547477066517,0.27199340574001246,0.16552995145320892,0.16438733041286469,0.16,2.937526640892029,0.19786940500212677,0.8902247548103333,0.8902247548103333,0.0,0.7622814820706845,0.26020823931469345,0.16666139662265778,0.16398191452026367,0.06999999999999999
